Page title is," ""Subcatchment Minderhoutplus Cal-S445"," Rainfall Profile 1""",,,
Date,Time,Surface flow (Surface flow (m3/s) [pdm_surfaceflow]),Rainfall-driven baseflow (Rainfall-driven baseflow (m3/s) [pdm_baseflow]),Rainfall (Rainfall intensity (mm/hr)),
12/06/2022,09:00:00,0.361706,0.137575,0,0.499281
12/06/2022,10:00:00,0.351797,0.13746,0,0.489257
12/06/2022,11:00:00,0.342159,0.137345,0,0.479504
12/06/2022,12:00:00,0.332785,0.137231,0,0.470016
12/06/2022,13:00:00,0.323669,0.137117,0,0.460786
12/06/2022,14:00:00,0.314801,0.137003,0,0.451804
12/06/2022,15:00:00,0.306177,0.136888,0,0.443065
12/06/2022,16:00:00,0.297789,0.136774,0,0.434563
12/06/2022,17:00:00,0.289631,0.13666,0,0.426291
12/06/2022,18:00:00,0.281697,0.136547,0,0.418244
12/06/2022,19:00:00,0.27398,0.136433,0,0.410413
12/06/2022,20:00:00,0.266474,0.136319,0,0.402793
12/06/2022,21:00:00,0.259174,0.136206,0,0.39538
12/06/2022,22:00:00,0.252073,0.136092,0,0.388165
12/06/2022,23:00:00,0.245168,0.135979,0,0.381147
13/06/2022,00:00:00,0.238451,0.135866,0,0.374317
13/06/2022,01:00:00,0.231919,0.135752,0,0.367671
13/06/2022,02:00:00,0.225565,0.135639,0,0.361204
13/06/2022,03:00:00,0.219386,0.135526,0,0.354912
13/06/2022,04:00:00,0.213375,0.135413,0,0.348788
13/06/2022,05:00:00,0.20753,0.135301,0,0.342831
13/06/2022,06:00:00,0.201845,0.135188,0,0.337033
13/06/2022,07:00:00,0.196315,0.135075,0,0.33139
13/06/2022,08:00:00,0.190937,0.134963,0,0.3259
13/06/2022,09:00:00,0.185706,0.13485,0,0.320556
13/06/2022,10:00:00,0.180618,0.134738,0,0.315356
13/06/2022,11:00:00,0.17567,0.134626,0,0.310296
13/06/2022,12:00:00,0.170858,0.134514,0,0.305372
13/06/2022,13:00:00,0.166177,0.134402,0,0.300579
13/06/2022,14:00:00,0.161624,0.13429,0,0.295914
13/06/2022,15:00:00,0.157197,0.134178,0,0.291375
13/06/2022,16:00:00,0.15289,0.134066,0,0.286956
13/06/2022,17:00:00,0.148702,0.133954,0,0.282656
13/06/2022,18:00:00,0.144628,0.133843,0,0.278471
13/06/2022,19:00:00,0.140666,0.133731,0,0.274397
13/06/2022,20:00:00,0.136812,0.13362,0,0.270432
13/06/2022,21:00:00,0.133064,0.133509,0,0.266573
13/06/2022,22:00:00,0.129419,0.133397,0,0.262816
13/06/2022,23:00:00,0.125873,0.133286,0,0.259159
14/06/2022,00:00:00,0.122425,0.133175,0,0.2556
14/06/2022,01:00:00,0.119071,0.133064,0,0.252135
14/06/2022,02:00:00,0.115809,0.132953,0,0.248762
14/06/2022,03:00:00,0.112636,0.132843,0,0.245479
14/06/2022,04:00:00,0.109551,0.132732,0,0.242283
14/06/2022,05:00:00,0.106549,0.132622,0,0.239171
14/06/2022,06:00:00,0.10363,0.132511,0,0.236141
14/06/2022,07:00:00,0.100791,0.132401,0,0.233192
14/06/2022,08:00:00,0.09803,0.13229,0,0.23032
14/06/2022,09:00:00,0.095345,0.13218,0,0.227525
14/06/2022,10:00:00,0.092733,0.13207,0,0.224803
14/06/2022,11:00:00,0.090192,0.13196,0,0.222152
14/06/2022,12:00:00,0.087721,0.13185,0,0.219571
14/06/2022,13:00:00,0.085318,0.13174,0,0.217058
14/06/2022,14:00:00,0.082981,0.131631,0,0.214612
14/06/2022,15:00:00,0.080707,0.131521,0,0.212228
14/06/2022,16:00:00,0.078496,0.131411,0,0.209907
14/06/2022,17:00:00,0.076346,0.131302,0,0.207648
14/06/2022,18:00:00,0.074254,0.131193,0,0.205447
14/06/2022,19:00:00,0.07222,0.131083,0,0.203303
14/06/2022,20:00:00,0.070242,0.130974,0,0.201216
14/06/2022,21:00:00,0.068317,0.130865,0,0.199182
14/06/2022,22:00:00,0.066446,0.130756,0,0.197202
14/06/2022,23:00:00,0.064625,0.130647,0,0.195272
15/06/2022,00:00:00,0.062855,0.130538,0,0.193393
15/06/2022,01:00:00,0.061133,0.130429,0,0.191562
15/06/2022,02:00:00,0.059458,0.130321,0,0.189779
15/06/2022,03:00:00,0.057829,0.130212,0,0.188041
15/06/2022,04:00:00,0.056245,0.130104,0,0.186349
15/06/2022,05:00:00,0.054704,0.129995,0,0.184699
15/06/2022,06:00:00,0.053206,0.129887,0,0.183093
15/06/2022,07:00:00,0.051748,0.129779,0,0.181527
15/06/2022,08:00:00,0.05033,0.129671,0,0.180001
15/06/2022,09:00:00,0.048952,0.129563,0,0.178515
15/06/2022,10:00:00,0.04761,0.129455,0,0.177065
15/06/2022,11:00:00,0.046306,0.129347,0,0.175653
15/06/2022,12:00:00,0.045038,0.129239,0,0.174277
15/06/2022,13:00:00,0.043804,0.129132,0,0.172936
15/06/2022,14:00:00,0.042604,0.129024,0,0.171628
15/06/2022,15:00:00,0.041437,0.128917,0,0.170354
15/06/2022,16:00:00,0.040301,0.128809,0,0.16911
15/06/2022,17:00:00,0.039197,0.128702,0,0.167899
15/06/2022,18:00:00,0.038124,0.128595,0,0.166719
15/06/2022,19:00:00,0.037079,0.128488,0,0.165567
15/06/2022,20:00:00,0.036063,0.128381,0,0.164444
15/06/2022,21:00:00,0.035075,0.128274,0,0.163349
15/06/2022,22:00:00,0.034114,0.128167,0,0.162281
15/06/2022,23:00:00,0.03318,0.12806,0,0.16124
16/06/2022,00:00:00,0.032271,0.127953,0,0.160224
16/06/2022,01:00:00,0.031387,0.127847,0,0.159234
16/06/2022,02:00:00,0.030527,0.12774,0,0.158267
16/06/2022,03:00:00,0.029691,0.127634,0,0.157325
16/06/2022,04:00:00,0.028877,0.127528,0,0.156405
16/06/2022,05:00:00,0.028086,0.127421,0,0.155507
16/06/2022,06:00:00,0.027317,0.127315,0,0.154632
16/06/2022,07:00:00,0.026568,0.127209,0,0.153777
16/06/2022,08:00:00,0.02584,0.127103,0,0.152943
16/06/2022,09:00:00,0.025133,0.126997,0,0.15213
16/06/2022,10:00:00,0.024444,0.126892,0,0.151336
16/06/2022,11:00:00,0.023774,0.126786,0,0.15056
16/06/2022,12:00:00,0.023123,0.12668,0,0.149803
16/06/2022,13:00:00,0.02249,0.126575,0,0.149065
16/06/2022,14:00:00,0.021873,0.126469,0,0.148342
16/06/2022,15:00:00,0.021274,0.126364,0,0.147638
16/06/2022,16:00:00,0.020691,0.126259,0,0.14695
16/06/2022,17:00:00,0.020125,0.126153,0,0.146278
16/06/2022,18:00:00,0.019573,0.126048,0,0.145621
16/06/2022,19:00:00,0.019037,0.125943,0,0.14498
16/06/2022,20:00:00,0.018516,0.125839,0,0.144355
16/06/2022,21:00:00,0.018008,0.125734,0,0.143742
16/06/2022,22:00:00,0.017515,0.125629,0,0.143144
16/06/2022,23:00:00,0.017035,0.125524,0,0.142559
17/06/2022,00:00:00,0.016568,0.12542,0,0.141988
17/06/2022,01:00:00,0.016115,0.125315,0,0.14143
17/06/2022,02:00:00,0.015673,0.125211,0,0.140884
17/06/2022,03:00:00,0.015244,0.125107,0,0.140351
17/06/2022,04:00:00,0.014826,0.125002,0,0.139828
17/06/2022,05:00:00,0.01442,0.124898,0,0.139318
17/06/2022,06:00:00,0.014025,0.124794,0,0.138819
17/06/2022,07:00:00,0.013641,0.12469,0,0.138331
17/06/2022,08:00:00,0.013267,0.124586,0,0.137853
17/06/2022,09:00:00,0.012903,0.124483,0,0.137386
17/06/2022,10:00:00,0.01255,0.124379,0,0.136929
17/06/2022,11:00:00,0.012206,0.124275,0,0.136481
17/06/2022,12:00:00,0.011872,0.124172,0,0.136044
17/06/2022,13:00:00,0.011547,0.124068,0,0.135615
17/06/2022,14:00:00,0.01123,0.123965,0,0.135195
17/06/2022,15:00:00,0.010923,0.123862,0,0.134785
17/06/2022,16:00:00,0.010623,0.123759,0,0.134382
17/06/2022,17:00:00,0.010332,0.123655,0,0.133987
17/06/2022,18:00:00,0.010049,0.123552,0,0.133601
17/06/2022,19:00:00,0.009774,0.12345,0,0.133224
17/06/2022,20:00:00,0.009506,0.123347,0,0.132853
17/06/2022,21:00:00,0.009246,0.123244,0,0.13249
17/06/2022,22:00:00,0.008992,0.123141,0,0.132133
17/06/2022,23:00:00,0.008746,0.123039,0,0.131785
18/06/2022,00:00:00,0.008507,0.122936,0,0.131443
18/06/2022,01:00:00,0.008273,0.122834,0,0.131107
18/06/2022,02:00:00,0.008047,0.122732,0,0.130779
18/06/2022,03:00:00,0.007826,0.122629,0,0.130455
18/06/2022,04:00:00,0.007612,0.122527,0,0.130139
18/06/2022,05:00:00,0.007403,0.122425,0,0.129828
18/06/2022,06:00:00,0.007201,0.122323,0,0.129524
18/06/2022,07:00:00,0.007003,0.122221,0,0.129224
18/06/2022,08:00:00,0.006811,0.122119,0,0.12893
18/06/2022,09:00:00,0.006625,0.122018,0,0.128643
18/06/2022,10:00:00,0.006443,0.121916,0,0.128359
18/06/2022,11:00:00,0.006267,0.121814,0,0.128081
18/06/2022,12:00:00,0.006095,0.121713,0,0.127808
18/06/2022,13:00:00,0.005928,0.121612,0,0.12754
18/06/2022,14:00:00,0.005766,0.12151,0,0.127276
18/06/2022,15:00:00,0.005608,0.121409,0,0.127017
18/06/2022,16:00:00,0.005454,0.121308,0,0.126762
18/06/2022,17:00:00,0.005305,0.121207,0,0.126512
18/06/2022,18:00:00,0.005159,0.121106,0,0.126265
18/06/2022,19:00:00,0.005018,0.121005,0,0.126023
18/06/2022,20:00:00,0.004881,0.120904,0,0.125785
18/06/2022,21:00:00,0.004747,0.120804,0,0.125551
18/06/2022,22:00:00,0.004617,0.120703,0,0.12532
18/06/2022,23:00:00,0.00449,0.120602,0,0.125092
19/06/2022,00:00:00,0.004367,0.120502,0,0.124869
19/06/2022,01:00:00,0.004248,0.120402,0,0.12465
19/06/2022,02:00:00,0.004131,0.120301,0,0.124432
19/06/2022,03:00:00,0.004018,0.120201,0,0.124219
19/06/2022,04:00:00,0.003908,0.120101,0,0.124009
19/06/2022,05:00:00,0.003801,0.120001,0,0.123802
19/06/2022,06:00:00,0.003697,0.119901,0.504375,0.123598
19/06/2022,07:00:00,0.003596,0.119801,0.967741,0.123397
19/06/2022,08:00:00,0.003497,0.119701,0.162125,0.123198
19/06/2022,09:00:00,0.003401,0.119602,0.005722,0.123003
19/06/2022,10:00:00,0.003308,0.119502,0,0.12281
19/06/2022,11:00:00,0.003218,0.119402,0,0.12262
19/06/2022,12:00:00,0.003129,0.119303,0,0.122432
19/06/2022,13:00:00,0.003044,0.119204,0.45681,0.122248
19/06/2022,14:00:00,0.00296,0.119104,0.023246,0.122064
19/06/2022,15:00:00,0.002879,0.119005,0,0.121884
19/06/2022,16:00:00,0.0028,0.118906,0,0.121706
19/06/2022,17:00:00,0.002724,0.118807,0,0.121531
19/06/2022,18:00:00,0.002649,0.118708,0,0.121357
19/06/2022,19:00:00,0.002576,0.118609,0,0.121185
19/06/2022,20:00:00,0.002506,0.11851,0,0.121016
19/06/2022,21:00:00,0.002437,0.118412,0.057101,0.120849
19/06/2022,22:00:00,0.047253,0.118768,0.002861,0.166021
19/06/2022,23:00:00,0.141165,0.119634,0,0.260799
20/06/2022,00:00:00,0.143756,0.1196,0,0.263356
20/06/2022,01:00:00,0.139817,0.1195,0,0.259317
20/06/2022,02:00:00,0.135987,0.1194,0,0.255387
20/06/2022,03:00:00,0.132262,0.119301,0,0.251563
20/06/2022,04:00:00,0.128638,0.119202,0,0.24784
20/06/2022,05:00:00,0.161247,0.119469,0,0.280716
20/06/2022,06:00:00,0.15683,0.119369,0,0.276199
20/06/2022,07:00:00,0.152533,0.11927,0,0.271803
20/06/2022,08:00:00,0.148355,0.11917,0,0.267525
20/06/2022,09:00:00,0.14429,0.119071,0,0.263361
20/06/2022,10:00:00,0.140337,0.118972,0,0.259309
20/06/2022,11:00:00,0.136493,0.118873,0,0.255366
20/06/2022,12:00:00,0.132754,0.118774,0,0.251528
20/06/2022,13:00:00,0.129117,0.118675,0,0.247792
20/06/2022,14:00:00,0.125579,0.118576,0,0.244155
20/06/2022,15:00:00,0.122139,0.118477,0,0.240616
20/06/2022,16:00:00,0.118793,0.118378,0,0.237171
20/06/2022,17:00:00,0.115539,0.11828,0,0.233819
20/06/2022,18:00:00,0.112373,0.118181,0,0.230554
20/06/2022,19:00:00,0.109295,0.118083,0,0.227378
20/06/2022,20:00:00,0.106301,0.117985,0,0.224286
20/06/2022,21:00:00,0.103389,0.117886,0,0.221275
20/06/2022,22:00:00,0.100556,0.117788,0,0.218344
20/06/2022,23:00:00,0.097801,0.11769,0,0.215491
21/06/2022,00:00:00,0.095122,0.117592,0,0.212714
21/06/2022,01:00:00,0.092516,0.117494,0,0.21001
21/06/2022,02:00:00,0.089982,0.117396,0,0.207378
21/06/2022,03:00:00,0.087517,0.117298,0,0.204815
21/06/2022,04:00:00,0.085119,0.117201,0,0.20232
21/06/2022,05:00:00,0.082787,0.117103,0,0.19989
21/06/2022,06:00:00,0.080519,0.117005,0,0.197524
21/06/2022,07:00:00,0.078313,0.116908,0,0.195221
21/06/2022,08:00:00,0.076168,0.116811,0,0.192979
21/06/2022,09:00:00,0.074081,0.116713,0,0.190794
21/06/2022,10:00:00,0.072052,0.116616,0,0.188668
21/06/2022,11:00:00,0.070078,0.116519,0,0.186597
21/06/2022,12:00:00,0.068158,0.116422,0,0.18458
21/06/2022,13:00:00,0.066291,0.116325,0.038147,0.182616
21/06/2022,14:00:00,0.064475,0.116228,0.001907,0.180703
21/06/2022,15:00:00,0.062708,0.116131,0,0.178839
21/06/2022,16:00:00,0.06099,0.116034,0,0.177024
21/06/2022,17:00:00,0.05932,0.115938,0,0.175258
21/06/2022,18:00:00,0.057694,0.115841,0,0.173535
21/06/2022,19:00:00,0.056114,0.115745,0,0.171859
21/06/2022,20:00:00,0.054577,0.115648,0,0.170225
21/06/2022,21:00:00,0.053081,0.115552,0,0.168633
21/06/2022,22:00:00,0.051627,0.115456,0,0.167083
21/06/2022,23:00:00,0.050213,0.115359,0,0.165572
22/06/2022,00:00:00,0.048837,0.115263,0,0.1641
22/06/2022,01:00:00,0.047499,0.115167,0,0.162666
22/06/2022,02:00:00,0.046198,0.115071,0,0.161269
22/06/2022,03:00:00,0.044932,0.114976,0,0.159908
22/06/2022,04:00:00,0.043702,0.11488,0,0.158582
22/06/2022,05:00:00,0.042504,0.114784,0,0.157288
22/06/2022,06:00:00,0.04134,0.114689,0,0.156029
22/06/2022,07:00:00,0.040207,0.114593,0,0.1548
22/06/2022,08:00:00,0.039106,0.114498,0,0.153604
22/06/2022,09:00:00,0.038035,0.114402,0,0.152437
22/06/2022,10:00:00,0.036993,0.114307,0,0.1513
22/06/2022,11:00:00,0.035979,0.114212,0,0.150191
22/06/2022,12:00:00,0.034993,0.114117,0,0.14911
22/06/2022,13:00:00,0.034035,0.114021,0,0.148056
22/06/2022,14:00:00,0.033102,0.113926,0,0.147028
22/06/2022,15:00:00,0.032196,0.113832,0,0.146028
22/06/2022,16:00:00,0.031314,0.113737,0,0.145051
22/06/2022,17:00:00,0.030456,0.113642,0,0.144098
22/06/2022,18:00:00,0.029621,0.113547,0,0.143168
22/06/2022,19:00:00,0.02881,0.113453,0,0.142263
22/06/2022,20:00:00,0.028021,0.113358,0,0.141379
22/06/2022,21:00:00,0.027253,0.113264,0,0.140517
22/06/2022,22:00:00,0.026506,0.113169,0,0.139675
22/06/2022,23:00:00,0.02578,0.113075,0,0.138855
23/06/2022,00:00:00,0.025074,0.112981,0,0.138055
23/06/2022,01:00:00,0.024387,0.112887,0,0.137274
23/06/2022,02:00:00,0.023719,0.112793,0,0.136512
23/06/2022,03:00:00,0.023069,0.112699,0,0.135768
23/06/2022,04:00:00,0.022437,0.112605,0,0.135042
23/06/2022,05:00:00,0.021822,0.112511,0,0.134333
23/06/2022,06:00:00,0.021225,0.112418,0,0.133643
23/06/2022,07:00:00,0.020643,0.112324,0,0.132967
23/06/2022,08:00:00,0.020078,0.11223,0,0.132308
23/06/2022,09:00:00,0.019528,0.112137,0,0.131665
23/06/2022,10:00:00,0.018993,0.112043,0,0.131036
23/06/2022,11:00:00,0.018472,0.11195,0,0.130422
23/06/2022,12:00:00,0.017966,0.111857,0,0.129823
23/06/2022,13:00:00,0.017474,0.111764,0,0.129238
23/06/2022,14:00:00,0.016995,0.111671,0,0.128666
23/06/2022,15:00:00,0.01653,0.111578,0,0.128108
23/06/2022,16:00:00,0.016077,0.111485,0,0.127562
23/06/2022,17:00:00,0.015636,0.111392,0,0.127028
23/06/2022,18:00:00,0.015208,0.111299,0,0.126507
23/06/2022,19:00:00,0.014791,0.111206,0,0.125997
23/06/2022,20:00:00,0.014386,0.111114,0,0.1255
23/06/2022,21:00:00,0.013992,0.111021,0,0.125013
23/06/2022,22:00:00,0.013609,0.110929,0.228405,0.124538
23/06/2022,23:00:00,0.013236,0.110836,3.218412,0.124072
24/06/2022,00:00:00,0.012873,0.110744,5.872607,0.123617
24/06/2022,01:00:00,0.012521,0.110652,2.812266,0.123173
24/06/2022,02:00:00,0.012178,0.110559,0.128269,0.122737
24/06/2022,03:00:00,0.011844,0.110467,0,0.122311
24/06/2022,04:00:00,0.01152,0.110375,0,0.121895
24/06/2022,05:00:00,0.011204,0.110283,1.00863,0.121487
24/06/2022,06:00:00,0.010897,0.110192,0.251174,0.121089
24/06/2022,07:00:00,0.010599,0.1101,0.010252,0.120699
24/06/2022,08:00:00,0.010308,0.110008,0,0.120316
24/06/2022,09:00:00,0.010026,0.109916,0.656486,0.119942
24/06/2022,10:00:00,0.009751,0.109825,0.204802,0.119576
24/06/2022,11:00:00,0.009484,0.109733,0.008702,0.119217
24/06/2022,12:00:00,0.009224,0.109642,0,0.118866
24/06/2022,13:00:00,0.008971,0.109551,0,0.118522
24/06/2022,14:00:00,0.02209,0.109595,0,0.131685
24/06/2022,15:00:00,0.342349,0.112755,0,0.455104
24/06/2022,16:00:00,0.935783,0.118771,0,1.054554
24/06/2022,17:00:00,1.197994,0.121589,0,1.319583
24/06/2022,18:00:00,1.169016,0.121527,0,1.290543
24/06/2022,19:00:00,1.136991,0.121426,0,1.258417
24/06/2022,20:00:00,1.105842,0.121325,0,1.227167
24/06/2022,21:00:00,1.172828,0.12221,0,1.295038
24/06/2022,22:00:00,1.157349,0.122277,0,1.279626
24/06/2022,23:00:00,1.125643,0.122175,0,1.247818
25/06/2022,00:00:00,1.094806,0.122073,0,1.216879
25/06/2022,01:00:00,1.124485,0.122576,0,1.247061
25/06/2022,02:00:00,1.105109,0.12259,0,1.227699
25/06/2022,03:00:00,1.074834,0.122488,0,1.197322
25/06/2022,04:00:00,1.045388,0.122386,0,1.167774
25/06/2022,05:00:00,1.016749,0.122284,0,1.139033
25/06/2022,06:00:00,0.988895,0.122182,0,1.111077
25/06/2022,07:00:00,0.961803,0.12208,0,1.083883
25/06/2022,08:00:00,0.935454,0.121978,0,1.057432
25/06/2022,09:00:00,0.909827,0.121877,0,1.031704
25/06/2022,10:00:00,0.884902,0.121775,0,1.006677
25/06/2022,11:00:00,0.86066,0.121674,0,0.982334
25/06/2022,12:00:00,0.837081,0.121572,0,0.958653
25/06/2022,13:00:00,0.814149,0.121471,0,0.93562
25/06/2022,14:00:00,0.791845,0.12137,0,0.913215
25/06/2022,15:00:00,0.770152,0.121269,0,0.891421
25/06/2022,16:00:00,0.749053,0.121168,0.209332,0.870221
25/06/2022,17:00:00,0.728533,0.121067,0.048757,0.8496
25/06/2022,18:00:00,0.708574,0.120966,0.001907,0.82954
25/06/2022,19:00:00,0.689162,0.120865,0,0.810027
25/06/2022,20:00:00,0.670282,0.120765,0.104666,0.791047
25/06/2022,21:00:00,0.65192,0.120664,1.166224,0.772584
25/06/2022,22:00:00,0.63406,0.120564,0.477791,0.754624
25/06/2022,23:00:00,0.61669,0.120463,0.021338,0.737153
26/06/2022,00:00:00,0.599795,0.120363,0,0.720158
26/06/2022,01:00:00,0.583363,0.120263,0,0.703626
26/06/2022,02:00:00,0.567382,0.120162,0,0.687544
26/06/2022,03:00:00,0.551838,0.120062,0,0.6719
26/06/2022,04:00:00,0.53672,0.119962,0,0.656682
26/06/2022,05:00:00,0.522016,0.119862,0,0.641878
26/06/2022,06:00:00,0.507716,0.119762,0,0.627478
26/06/2022,07:00:00,0.493806,0.119663,0,0.613469
26/06/2022,08:00:00,0.491617,0.119678,0,0.611295
26/06/2022,09:00:00,0.478149,0.119578,0,0.597727
26/06/2022,10:00:00,0.46505,0.119479,0,0.584529
26/06/2022,11:00:00,0.452309,0.119379,0,0.571688
26/06/2022,12:00:00,0.440336,0.119284,0,0.55962
26/06/2022,13:00:00,0.540737,0.120324,0,0.661061
26/06/2022,14:00:00,0.565854,0.120629,0,0.686483
26/06/2022,15:00:00,0.550352,0.120528,0,0.67088
26/06/2022,16:00:00,0.535275,0.120428,0,0.655703
26/06/2022,17:00:00,0.520611,0.120328,0,0.640939
26/06/2022,18:00:00,0.506349,0.120227,0,0.626576
26/06/2022,19:00:00,0.492477,0.120127,0,0.612604
26/06/2022,20:00:00,0.478985,0.120027,0,0.599012
26/06/2022,21:00:00,0.465863,0.119927,0,0.58579
26/06/2022,22:00:00,0.453101,0.119827,0,0.572928
26/06/2022,23:00:00,0.440688,0.119728,0,0.560416
27/06/2022,00:00:00,0.428615,0.119628,0,0.548243
27/06/2022,01:00:00,0.416873,0.119528,0,0.536401
27/06/2022,02:00:00,0.405452,0.119429,0,0.524881
27/06/2022,03:00:00,0.394345,0.119329,0,0.513674
27/06/2022,04:00:00,0.383541,0.11923,0,0.502771
27/06/2022,05:00:00,0.373034,0.11913,0,0.492164
27/06/2022,06:00:00,0.362815,0.119031,0,0.481846
27/06/2022,07:00:00,0.352875,0.118932,0,0.471807
27/06/2022,08:00:00,0.343208,0.118833,0,0.462041
27/06/2022,09:00:00,0.333806,0.118734,0,0.45254
27/06/2022,10:00:00,0.324661,0.118635,6.727576,0.443296
27/06/2022,11:00:00,0.315767,0.118536,2.312183,0.434303
27/06/2022,12:00:00,0.307116,0.118438,3.050089,0.425554
27/06/2022,13:00:00,0.298702,0.118339,0.483155,0.417041
27/06/2022,14:00:00,0.290519,0.11824,0.016928,0.408759
27/06/2022,15:00:00,0.28256,0.118142,0,0.400702
27/06/2022,16:00:00,0.274819,0.118043,0,0.392862
27/06/2022,17:00:00,0.267291,0.117945,0,0.385236
27/06/2022,18:00:00,0.259968,0.117847,0,0.377815
27/06/2022,19:00:00,0.252846,0.117749,0,0.370595
27/06/2022,20:00:00,0.245919,0.117651,0,0.36357
27/06/2022,21:00:00,0.239182,0.117553,0,0.356735
27/06/2022,22:00:00,0.23263,0.117455,0,0.350085
27/06/2022,23:00:00,0.226257,0.117357,0,0.343614
28/06/2022,00:00:00,0.220058,0.117259,0,0.337317
28/06/2022,01:00:00,0.21403,0.117161,0,0.331191
28/06/2022,02:00:00,0.907238,0.124149,0,1.031387
28/06/2022,03:00:00,1.116938,0.126423,0,1.243361
28/06/2022,04:00:00,1.402127,0.129518,0,1.531645
28/06/2022,05:00:00,1.400833,0.129786,0,1.530619
28/06/2022,06:00:00,1.362456,0.129678,0,1.492134
28/06/2022,07:00:00,1.325131,0.12957,0,1.454701
28/06/2022,08:00:00,1.288828,0.129462,0,1.41829
28/06/2022,09:00:00,1.25352,0.129354,0,1.382874
28/06/2022,10:00:00,1.219179,0.129247,0,1.348426
28/06/2022,11:00:00,1.185779,0.129139,0,1.314918
28/06/2022,12:00:00,1.153294,0.129031,0,1.282325
28/06/2022,13:00:00,1.121699,0.128924,0,1.250623
28/06/2022,14:00:00,1.09097,0.128816,0,1.219786
28/06/2022,15:00:00,1.061082,0.128709,0,1.189791
28/06/2022,16:00:00,1.032013,0.128602,0,1.160615
28/06/2022,17:00:00,1.00374,0.128495,0,1.132235
28/06/2022,18:00:00,0.976243,0.128388,0,1.104631
28/06/2022,19:00:00,0.949498,0.128281,0,1.077779
28/06/2022,20:00:00,0.923486,0.128174,0,1.05166
28/06/2022,21:00:00,0.898187,0.128067,0,1.026254
28/06/2022,22:00:00,0.87358,0.12796,0,1.00154
28/06/2022,23:00:00,0.849648,0.127854,0,0.977502
29/06/2022,00:00:00,0.826371,0.127747,0,0.954118
29/06/2022,01:00:00,0.803733,0.127641,0,0.931374
29/06/2022,02:00:00,0.781714,0.127535,0,0.909249
29/06/2022,03:00:00,0.760298,0.127428,0,0.887726
29/06/2022,04:00:00,0.73947,0.127322,0,0.866792
29/06/2022,05:00:00,0.719211,0.127216,0,0.846427
29/06/2022,06:00:00,0.699508,0.12711,0,0.826618
29/06/2022,07:00:00,0.680345,0.127004,0,0.807349
29/06/2022,08:00:00,0.661707,0.126899,0,0.788606
29/06/2022,09:00:00,0.643579,0.126793,0,0.770372
29/06/2022,10:00:00,0.625948,0.126687,0,0.752635
29/06/2022,11:00:00,0.608799,0.126582,0,0.735381
29/06/2022,12:00:00,0.592121,0.126476,0,0.718597
29/06/2022,13:00:00,0.5759,0.126371,0,0.702271
29/06/2022,14:00:00,0.560122,0.126266,0,0.686388
29/06/2022,15:00:00,0.544778,0.12616,0,0.670938
29/06/2022,16:00:00,0.529853,0.126055,0,0.655908
29/06/2022,17:00:00,0.515338,0.12595,0,0.641288
29/06/2022,18:00:00,0.50122,0.125845,0,0.627065
29/06/2022,19:00:00,0.487488,0.125741,0,0.613229
29/06/2022,20:00:00,0.474133,0.125636,0,0.599769
29/06/2022,21:00:00,0.461144,0.125531,0,0.586675
29/06/2022,22:00:00,0.448511,0.125427,0,0.573938
29/06/2022,23:00:00,0.436224,0.125322,0,0.561546
30/06/2022,00:00:00,0.424273,0.125218,0,0.549491
30/06/2022,01:00:00,0.41265,0.125114,0,0.537764
30/06/2022,02:00:00,0.401345,0.125009,0,0.526354
30/06/2022,03:00:00,0.39035,0.124905,0,0.515255
30/06/2022,04:00:00,0.379656,0.124801,0,0.504457
30/06/2022,05:00:00,0.369255,0.124697,0,0.493952
30/06/2022,06:00:00,0.35914,0.124593,0,0.483733
30/06/2022,07:00:00,0.349301,0.12449,0,0.473791
30/06/2022,08:00:00,0.339731,0.124386,0,0.464117
30/06/2022,09:00:00,0.330424,0.124282,0,0.454706
30/06/2022,10:00:00,0.321372,0.124179,0,0.445551
30/06/2022,11:00:00,0.312568,0.124075,0,0.436643
30/06/2022,12:00:00,0.304005,0.123972,0,0.427977
30/06/2022,13:00:00,0.295677,0.123869,0,0.419546
30/06/2022,14:00:00,0.287576,0.123765,0,0.411341
30/06/2022,15:00:00,0.279698,0.123662,1.884103,0.40336
30/06/2022,16:00:00,0.272036,0.123559,5.529404,0.395595
30/06/2022,17:00:00,0.264583,0.123456,2.598405,0.388039
30/06/2022,18:00:00,0.257335,0.123354,0.175238,0.380689
30/06/2022,19:00:00,0.250285,0.123251,0.431061,0.373536
30/06/2022,20:00:00,0.243428,0.123148,0.021815,0.366576
30/06/2022,21:00:00,0.236759,0.123046,0,0.359805
30/06/2022,22:00:00,0.230273,0.122943,0,0.353216
30/06/2022,23:00:00,0.223965,0.122841,0,0.346806
01/07/2022,00:00:00,0.217829,0.122738,0,0.340567
01/07/2022,01:00:00,0.211862,0.122636,0.028491,0.334498
01/07/2022,02:00:00,0.206058,0.122534,0.00155,0.328592
01/07/2022,03:00:00,0.200412,0.122432,0,0.322844
01/07/2022,04:00:00,0.194922,0.12233,0,0.317252
01/07/2022,05:00:00,0.189582,0.122228,0,0.31181
01/07/2022,06:00:00,0.184388,0.122126,0,0.306514
01/07/2022,07:00:00,0.363001,0.123886,0,0.486887
01/07/2022,08:00:00,0.922159,0.129551,0,1.05171
01/07/2022,09:00:00,1.160935,0.132119,0,1.293054
